city,city_ascii,country,lat,lng
Hawaiian Ocean View,Hawaiian Ocean View,United States,19.0959,-155.775
West Sayville,West Sayville,United States,40.7294,-73.105
Mullins,Mullins,United States,34.2042,-79.2535
Peach Bottom,Peach Bottom,United States,39.7478,-76.3311
Waldoboro,Waldoboro,United States,44.1098,-69.3696
Swoyersville,Swoyersville,United States,41.2975,-75.8799
Hoopeston,Hoopeston,United States,40.4608,-87.6635
Chechelnyk,Chechelnyk,Ukraine,48.2122,29.3622
Greenfield,Greenfield,United States,39.3535,-83.3884
Hudson,Hudson,United States,31.3285,-94.8014
Ridgeland,Ridgeland,United States,32.468,-80.9176
Dwight,Dwight,United States,41.0987,-88.424
Oak Park Heights,Oak Park Heights,United States,45.0324,-92.8099
Gillespie,Gillespie,United States,39.1258,-89.8173
Midfield,Midfield,United States,33.4552,-86.9226
Antigonish,Antigonish,Canada,45.6167,-61.9833
Igarka,Igarka,Russia,67.4667,86.5667
Ingham,Ingham,Australia,-18.65,146.1667
Oranjemund,Oranjemund,Namibia,-28.55,16.4333
Manjimup,Manjimup,Australia,-34.2411,116.1464
Nata,Nata,Botswana,-20.2103,26.1867
Carnarvon,Carnarvon,Australia,-24.8672,113.6611
Turukhansk,Turukhansk,Russia,65.7931,87.9622
Susuman,Susuman,Russia,62.7808,148.1539
Bagdarin,Bagdarin,Russia,54.4444,113.5872
Smithton,Smithton,Australia,-40.844,145.12
Svolvær,Svolvaer,Norway,68.2333,14.5667
Narrogin,Narrogin,Australia,-32.936,117.178
Westport,Westport,New Zealand,-41.755,171.599
Perito Moreno,Perito Moreno,Argentina,-46.59,-70.9297
Newman,Newman,Australia,-23.3539,119.7319
Otavi,Otavi,Namibia,-19.6381,17.3403
Tepelenë,Tepelene,Albania,40.3,20.0167
Camargo,Camargo,Bolivia,-20.6403,-65.2103
Gobernador Gregores,Gobernador Gregores,Argentina,-48.7509,-70.2485
Abra Pampa,Abra Pampa,Argentina,-22.7167,-65.7
Pofadder,Pofadder,South Africa,-29.1286,19.3947
Victorica,Victorica,Argentina,-36.2167,-65.434
La Paz,La Paz,Argentina,-33.4661,-67.55
Kyaukpyu,Kyaukpyu,Myanmar,19.4333,93.55
Sokolo,Sokolo,Mali,14.7328,-6.1219
Merimbula,Merimbula,Australia,-36.8983,149.9011
Manica,Manica,Mozambique,-18.9344,32.8756
Katanning,Katanning,Australia,-33.6908,117.5553
Dehiba,Dehiba,Tunisia,32.011,10.7028
Comandante Fontana,Comandante Fontana,Argentina,-25.3333,-59.6833
Ersekë,Erseke,Albania,40.3333,20.6833
Weipa,Weipa,Australia,-12.6167,141.8667
Wallaroo,Wallaroo,Australia,-33.9167,137.6167
Renwick,Renwick,New Zealand,-41.5099,173.8282
Mitzic,Mitzic,Gabon,0.7833,11.5667
Brus Laguna,Brus Laguna,Honduras,15.75,-84.4833
Çorovodë,Corovode,Albania,40.5042,20.2272
Pevek,Pevek,Russia,69.7,170.3167
El Maitén,El Maiten,Argentina,-42.05,-71.1667
Central Coast,Central Coast,Australia,-33.42,151.3
Karmah an Nuzul,Karmah an Nuzul,Sudan,19.6008,30.4097
Mayumba,Mayumba,Gabon,-3.4167,10.65
La Paloma,La Paloma,Uruguay,-34.67,-54.17
Nautla,Nautla,Mexico,20.2167,-96.7833
Finnsnes,Finnsnes,Norway,69.2406,18.0086
Sapouy,Sapouy,Burkina Faso,11.5478,-1.775
Sicasica,Sicasica,Bolivia,-17.3333,-67.7333
Teseney,Teseney,Eritrea,15.11,36.6575
Ulaan-Uul,Ulaan-Uul,Mongolia,44.3337,111.2333
Yomou,Yomou,Guinea,7.566,-9.2533
Lavumisa,Lavumisa,Swaziland,-27.3167,31.9
Proserpine,Proserpine,Australia,-20.4017,148.5814
Port Douglas,Port Douglas,Australia,-16.4834,145.4652
Baltasar Brum,Baltasar Brum,Uruguay,-30.73,-57.32
Clare,Clare,Australia,-33.8333,138.6
Tom Price,Tom Price,Australia,-22.6939,117.795
Hokitika,Hokitika,New Zealand,-42.7167,170.9667
Kirkenes,Kirkenes,Norway,69.7271,30.0451
Te Anau,Te Anau,New Zealand,-45.4167,167.7167
Santa Bárbara,Santa Barbara,Chile,-37.6667,-72.0167
Srednekolymsk,Srednekolymsk,Russia,67.45,153.7
Magdalena,Magdalena,Bolivia,-13.2606,-64.0528
Zhigansk,Zhigansk,Russia,66.7708,123.371
Charleville,Charleville,Australia,-26.4016,146.2383
Sebba,Sebba,Burkina Faso,13.4392,0.5289
Mopipi,Mopipi,Botswana,-21.1833,24.8833
Donegal,Donegal,Ireland,54.65,-8.117
Mezen,Mezen,Russia,65.85,44.2333
Caballococha,Caballococha,Peru,-3.9058,-70.5164
Teeli,Teeli,Russia,51.014,90.2053
Sinnamary,Sinnamary,French Guiana,5.38,-52.96
Cloncurry,Cloncurry,Australia,-20.7,140.5
Bordertown,Bordertown,Australia,-36.3118,140.7702
Aiguá,Aigua,Uruguay,-34.2,-54.75
Mkokotoni,Mkokotoni,Tanzania,-5.88,39.2731
Buur Gaabo,Buur Gaabo,Somalia,-1.2192,41.8372
Karungu,Karungu,Kenya,-0.8496,34.15
Mangbwalu,Mangbwalu,Congo (Kinshasa),1.9504,30.0333
I-n-Amguel,I-n-Amguel,Algeria,23.6936,5.1647
Longreach,Longreach,Australia,-23.4422,144.2491
Merredin,Merredin,Australia,-31.482,118.279
Samaipata,Samaipata,Bolivia,-18.1794,-63.8756
Padilla,Padilla,Bolivia,-19.3075,-64.3022
Pampa del Infierno,Pampa del Infierno,Argentina,-26.5167,-61.1667
Kailu,Kailu,China,43.5837,121.2
Urubamba,Urubamba,Peru,-13.3042,-72.1167
Hlatikulu,Hlatikulu,Swaziland,-26.9667,31.3167
Río Mayo,Rio Mayo,Argentina,-45.687,-70.26
Cochrane,Cochrane,Chile,-47.2539,-72.5732
Puerto Villamil,Puerto Villamil,Ecuador,-0.9333,-91.0167
Saint-Georges,Saint-Georges,French Guiana,3.9105,-51.81
Scottsdale,Scottsdale,Australia,-41.1667,147.5167
Rørvik,Rorvik,Norway,64.868,11.2053
Ísafjörður,Isafjordhur,Iceland,66.0738,-23.1417
Bourke,Bourke,Australia,-30.0817,145.9511
Chumbicha,Chumbicha,Argentina,-28.8666,-66.2333
Huasco,Huasco,Chile,-28.45,-71.2167
Severo-Kuril’sk,Severo-Kuril'sk,Russia,50.6833,156.1167
Nauta,Nauta,Peru,-4.5083,-73.5833
Exmouth,Exmouth,Australia,-21.9331,114.1281
Queenstown,Queenstown,Australia,-42.0667,145.55
Tarabuco,Tarabuco,Bolivia,-19.1825,-64.915
Baures,Baures,Bolivia,-13.5833,-63.5833
Al ‘Alamayn,Al `Alamayn,Egypt,30.8333,28.95
El Dorado,El Dorado,Venezuela,6.7167,-61.6167
Höfn,Hofn,Iceland,64.25,-15.2167
Boffa,Boffa,Guinea,10.185,-14.043
Dondo,Dondo,Angola,-9.6942,14.4228
Juradó,Jurado,Colombia,7.1114,-77.7714
Coroico,Coroico,Bolivia,-16.1833,-67.7333
Egilsstaðir,Egilsstadhir,Iceland,65.2667,-14.4
Mount Barker,Mount Barker,Australia,-34.63,117.6669
Saskylakh,Saskylakh,Russia,71.9653,114.0923
Lehututu,Lehututu,Botswana,-23.9169,21.8264
Roura,Roura,French Guiana,4.73,-52.33
Sorata,Sorata,Bolivia,-15.7736,-68.6486
Plumtree,Plumtree,Zimbabwe,-20.4869,27.8042
Kaikoura,Kaikoura,New Zealand,-42.4,173.6814
Katwe,Katwe,Uganda,-0.1296,29.92
Alexander Bay,Alexander Bay,South Africa,-28.6083,16.5033
Mejillones,Mejillones,Chile,-23.1,-70.45
Wagin,Wagin,Australia,-33.3167,117.35
Tasiilaq,Tasiilaq,Greenland,65.615,-37.641
Kingston South East,Kingston South East,Australia,-36.8167,139.85
Tumby Bay,Tumby Bay,Australia,-34.3667,136.1
Borgarnes,Borgarnes,Iceland,64.5333,-21.9167
Qasigiannguit,Qasigiannguit,Greenland,68.8201,-51.1932
Puerto Williams,Puerto Williams,Chile,-54.9341,-67.6109
Novyy Port,Novyy Port,Russia,67.6919,72.8964
Kalbarri,Kalbarri,Australia,-27.71,114.16
Nokaneng,Nokaneng,Botswana,-19.6639,22.1917
Port Denison,Port Denison,Australia,-29.2833,114.9167
Penola,Penola,Australia,-37.3786,140.8362
Artëmovsk,Artemovsk,Russia,54.35,93.4333
Streaky Bay,Streaky Bay,Australia,-32.8,134.2167
Cuevo,Cuevo,Bolivia,-20.4547,-63.5189
Qaanaaq,Qaanaaq,Greenland,77.467,-69.233
Halls Creek,Halls Creek,Australia,-18.23,127.67
Trancas,Trancas,Argentina,-26.2308,-65.2781
Uummannaq,Uummannaq,Greenland,70.6747,-52.1264
Peterborough,Peterborough,Australia,-32.9667,138.8333
Alto Río Senguer,Alto Rio Senguer,Argentina,-45.0419,-70.8234
Sierra Colorada,Sierra Colorada,Argentina,-40.5875,-67.7583
Iracoubo,Iracoubo,French Guiana,5.4804,-53.22
Ouyen,Ouyen,Australia,-35.0667,142.317
Chibemba,Chibemba,Angola,-15.7355,13.8905
Tajarhī,Tajarhi,Libya,24.2622,14.5603
Katherine,Katherine,Australia,-14.4667,132.2667
Lokwabe,Lokwabe,Botswana,-24.0961,21.7781
Chibia,Chibia,Angola,-15.1833,13.7
Paamiut,Paamiut,Greenland,61.9956,-49.6636
Barcaldine,Barcaldine,Australia,-23.5555,145.2888
Tsau,Tsau,Botswana,-20.1686,22.4558
Tarutung,Tarutung,Indonesia,2.0171,98.9667
Nakhodka,Nakhodka,Russia,67.7167,77.65
Jaqué,Jaque,Panama,7.519,-78.166
Ourense,Ourense,Spain,42.3364,-7.8633
Lavrentiya,Lavrentiya,Russia,65.5842,-170.9889
Cowell,Cowell,Australia,-33.6833,136.9167
Príncipe da Beira,Principe da Beira,Brazil,-12.4167,-64.4166
Meningie,Meningie,Australia,-35.6883,139.338
Las Lajas,Las Lajas,Argentina,-38.5208,-70.3667
Upernavik,Upernavik,Greenland,72.7839,-56.1506
Hughenden,Hughenden,Australia,-20.8438,144.1986
Verkhoyansk,Verkhoyansk,Russia,67.55,133.3833
Meekatharra,Meekatharra,Australia,-26.5931,118.4911
Uad Damran,Uad Damran,Morocco,27.4181,-12.9869
Yulara,Yulara,Australia,-25.2406,130.9889
Wyndham,Wyndham,Australia,-15.4825,128.123
Susques,Susques,Argentina,-23.4006,-66.3672
Chumikan,Chumikan,Russia,54.7,135.3
Roebourne,Roebourne,Australia,-20.7667,117.15
Yélimané,Yelimane,Mali,15.1337,-10.5666
Kaupanger,Kaupanger,Norway,61.1844,7.2422
Tunduru,Tunduru,Tanzania,-11.0896,37.37
Bicheno,Bicheno,Australia,-41.8667,148.2833
Kullorsuaq,Kullorsuaq,Greenland,74.5781,-57.225
Winton,Winton,Australia,-22.3913,143.0381
Oatlands,Oatlands,Australia,-42.3,147.3706
Godhavn,Godhavn,Greenland,69.2472,-53.5333
Leonora,Leonora,Australia,-28.88,121.33
Gingin,Gingin,Australia,-31.34,115.91
Ayan,Ayan,Russia,56.4686,138.1867
Wilcannia,Wilcannia,Australia,-31.565,143.3678
Onslow,Onslow,Australia,-21.6333,115.1167
Laverton,Laverton,Australia,-28.628,122.403
Morawa,Morawa,Australia,-29.2111,116.009
Southern Cross,Southern Cross,Australia,-31.25,119.35
Omolon,Omolon,Russia,65.2331,160.537
Linxi,Linxi,China,43.5171,118.0333
Comallo,Comallo,Argentina,-41.0333,-70.2667
Norseman,Norseman,Australia,-32.1961,121.778
Ravensthorpe,Ravensthorpe,Australia,-33.5831,120.049
Eidsvold,Eidsvold,Australia,-25.3667,151.1333
Pannawonica,Pannawonica,Australia,-21.635,116.336
Rodeo,Rodeo,Argentina,-30.2156,-69.14
Ubombo,Ubombo,South Africa,-27.5667,32.0833
Kimba,Kimba,Australia,-33.1333,136.417
Peterborough,Peterborough,United Kingdom,52.5833,-0.25
Mount Magnet,Mount Magnet,Australia,-28.06,117.846
Three Springs,Three Springs,Australia,-29.5333,115.717
Uelen,Uelen,Russia,66.1667,-169.8167
Theodore,Theodore,Australia,-24.95,150.0833
Gastre,Gastre,Argentina,-42.2667,-69.2167
Tinogasta,Tinogasta,Argentina,-28.0667,-67.5667
Halfmoon Bay,Halfmoon Bay,New Zealand,-46.899,168.127
Lemsid,Lemsid,Morocco,26.5404,-13.8477
Mikhalkino,Mikhalkino,Russia,69.4225,161.53
Lasserre,Lasserre,Guadeloupe,16.2304,-61.44
Scoresbysund,Scoresbysund,Greenland,70.4853,-21.9667
Telsen,Telsen,Argentina,-42.3833,-66.95
Karumba,Karumba,Australia,-17.4838,140.8397
Richmond,Richmond,Australia,-20.7306,143.1422
Andamooka,Andamooka,Australia,-30.447,137.166
Georgetown,Georgetown,Australia,-18.3,143.55
Xangongo,Xangongo,Angola,-16.7467,14.9747
Boulia,Boulia,Australia,-22.9,139.9
Espungabera,Espungabera,Mozambique,-20.4531,32.7725
Adelaide River,Adelaide River,Australia,-13.2381,131.1061
Burketown,Burketown,Australia,-17.7167,139.5667
Progress,Progress,Russia,49.7504,129.6167
Kairaki,Kairaki,New Zealand,-43.385,172.703
Ivanhoe,Ivanhoe,Australia,-32.8983,144.3
Nimule,Nimule,South Sudan,3.6,32.06
Thargomindah,Thargomindah,Australia,-28,143.8167
Pine Creek,Pine Creek,Australia,-13.8231,131.833
Ikela,Ikela,Congo (Kinshasa),-1.1833,23.2667
Cazombo,Cazombo,Angola,-11.9058,22.9217
Shoyna,Shoyna,Russia,67.8783,44.1526
Enurmino,Enurmino,Russia,66.9545,-171.8671
Timbedgha,Timbedgha,Mauritania,16.2447,-8.1675
Greytown,Greytown,Nicaragua,10.9167,-83.7
Camooweal,Camooweal,Australia,-19.9167,138.117
Vilankulo,Vilankulo,Mozambique,-22,35.3167
Quipungo,Quipungo,Angola,-14.8167,14.55
Sayḩūt,Sayhut,Yemen,15.2105,51.2454
Korf,Korf,Russia,60.3731,166.0206
La Esmeralda,La Esmeralda,Venezuela,3.1738,-65.5466
Birdsville,Birdsville,Australia,-25.8989,139.352
Bedourie,Bedourie,Australia,-24.35,139.4667
Windorah,Windorah,Australia,-25.4206,142.6547
Punta Prieta,Punta Prieta,Mexico,28.9289,-114.1556
Al ‘Uqaylah,Al `Uqaylah,Libya,30.2558,19.1994
Ituni,Ituni,Guyana,5.5333,-58.25
Southend,Southend,United Kingdom,51.55,0.71
Kovda,Kovda,Russia,66.6903,32.8703
Kingoonya,Kingoonya,Australia,-30.9,135.3
Hödrögö,Hodrogo,Mongolia,48.9664,96.7833
Tiyerbes,Tiyerbes,Russia,64.3728,120.549
Ust’-Nyukzha,Ust'-Nyukzha,Russia,56.5608,121.6031
Chegga,Chegga,Mauritania,25.3719,-5.7867
Zhilinda,Zhilinda,Russia,70.1333,113.9833
Ust’-Olenëk,Ust'-Olenek,Russia,73.0081,119.833
Olenëk,Olenek,Russia,68.5042,112.4472
Ambarchik,Ambarchik,Russia,69.6167,162.2833
Logashkino,Logashkino,Russia,70.8536,153.8744
Bolsward,Bolsward,Netherlands,53.0667,5.5333
Mazoe,Mazoe,Zimbabwe,-17.5196,30.97
Al Qurayyāt,Al Qurayyat,Saudi Arabia,31.3333,37.3333
Yueyaquan,Yueyaquan,China,40.1261,94.6638
Gamba,Gamba,Gabon,-2.65,10
Jixian,Jixian,China,35.7321,107.9731
Ksar Oulad Azzouz,Ksar Oulad Azzouz,Morocco,32.8397,-6.6947
Qarabalyq,Qarabalyq,Kazakhstan,53.7506,62.0502
Mandritsara,Mandritsara,Madagascar,-15.8328,48.8166
Lakha Nëvre,Lakha Nevre,Russia,43.6228,45.3397
Olmos,Olmos,Peru,-5.9796,-79.75
Dangcheng,Dangcheng,China,39.5161,94.8728
Xiba,Xiba,China,40.1645,98.7521
Shiyuan,Shiyuan,China,35.7991,102.8437
Zengjiaba,Zengjiaba,China,32.1305,109.5307
Aqadyr,Aqadyr,Kazakhstan,48.2749,72.8599
Sémbé,Sembe,Congo (Brazzaville),1.6404,14.58
Tounfafi,Tounfafi,Niger,14.0464,5.9812
Xiada,Xiada,China,24.0391,113.4543
Bou Zemou,Bou Zemou,Morocco,32.1114,-5.5197
Sultan-Yangiyurt,Sultan-Yangiyurt,Russia,43.2167,46.8667
Dombarovskiy,Dombarovskiy,Russia,50.7546,59.54
Novogagatli,Novogagatli,Russia,43.4561,46.4819
Igrim,Igrim,Russia,63.1933,64.4194
Soldato-Aleksandrovskoye,Soldato-Aleksandrovskoye,Russia,44.2659,43.7562
Zhangping,Zhangping,China,37.6339,112.8775
Pedro Luro,Pedro Luro,Argentina,-39.5,-62.6833
Benbutucun,Benbutucun,China,42.0263,86.6714
Douar Oulad Bouziane,Douar Oulad Bouziane,Morocco,34.2083,-5.0522
Chechen-Aul,Chechen-Aul,Russia,43.2,45.7889
Weerselo,Weerselo,Netherlands,52.3519,6.8572
Moisei,Moisei,Romania,47.654,24.5507
Ban Kham Pom,Ban Kham Pom,Thailand,15.9653,105.2112
Douar El Mellaliyine,Douar El Mellaliyine,Morocco,35.6264,-5.3414
Bandio,Bandio,Niger,13.8888,1.0896
Mikhaylovskoye,Mikhaylovskoye,Russia,43.0997,44.6317
Saūmalköl,Saumalkol,Kazakhstan,53.2914,68.1046
Xiangping,Xiangping,China,24.6014,112.1222
Monte Cristo,Monte Cristo,Argentina,-31.3431,-63.9444
Kawara,Kawara,Niger,14.0706,5.6715
Leichi,Leichi,China,36.3351,110.2612
Sholaqqorghan,Sholaqqorghan,Kazakhstan,43.765,69.1814
Podstepki,Podstepki,Russia,53.5151,49.1294
Ust’-Nera,Ust'-Nera,Russia,64.5666,143.2
Dazhuangzi,Dazhuangzi,China,40.2321,99.0558
Vinsady,Vinsady,Russia,44.0817,42.9606
Jumlā,Jumla,Nepal,29.25,82.2167
Coatetelco,Coatetelco,Mexico,18.7294,-99.3256
Ixtapa Zihuatanejo,Ixtapa Zihuatanejo,Mexico,17.6367,-101.5514
Shar,Shar,Kazakhstan,49.6003,81.0549
Mandīshah,Mandishah,Egypt,28.3515,28.9317
Lieşti,Liesti,Romania,45.616,27.5442
Qashyr,Qashyr,Kazakhstan,53.0804,76.09
Daping,Daping,China,24.6501,112.1693
Yanchep,Yanchep,Australia,-31.55,115.634
Zhangaözen,Zhangaozen,Kazakhstan,43.3004,52.8
Toulou,Toulou,Niger,14.1688,5.199
Marrupa,Marrupa,Mozambique,-13.1833,37.5
Verkhniye Achaluki,Verkhniye Achaluki,Russia,43.3469,44.6975
Gidan Idèr,Gidan Ider,Niger,14.0131,5.3185
Al Quway‘īyah,Al Quway`iyah,Saudi Arabia,24.0737,45.2806
Marginea,Marginea,Romania,47.8167,25.8333
Nerubaiske,Nerubaiske,Ukraine,46.5467,30.6306
Chermen,Chermen,Russia,43.15,44.7333
Vícam Pueblo,Vicam Pueblo,Mexico,27.6422,-110.2897
Zhujiagua,Zhujiagua,China,38.2242,110.4032
Corman Park No. 344,Corman Park No. 344,Canada,52.2291,-106.8002
Aqsū,Aqsu,Kazakhstan,52.4502,71.9597
Justiniano Posse,Justiniano Posse,Argentina,-32.8833,-62.6667
Elin-Yurt,Elin-Yurt,Russia,43.6717,44.9602
Ban Tham,Ban Tham,Thailand,19.0727,100.0698
Ban Pa Lu Ru,Ban Pa Lu Ru,Thailand,6.0874,101.8728
Alougoum,Alougoum,Morocco,30.2778,-6.8292
Mihail Kogălniceanu,Mihail Kogalniceanu,Romania,44.3667,28.4583
Masindi Port,Masindi Port,Uganda,1.7004,32.0699
Hukou,Hukou,China,36.1371,110.4104
Ivanivka,Ivanivka,Ukraine,48.2325,38.9525
Olovyannaya,Olovyannaya,Russia,50.95,115.5666
Baili,Baili,China,35.0333,107.389
Qarqaraly,Qarqaraly,Kazakhstan,49.4249,75.4649
Khomutovo,Khomutovo,Russia,52.4758,104.4156
Sarmakovo,Sarmakovo,Russia,43.7397,43.1894
Putina,Putina,Peru,-15.47,-69.43
Happy Valley,Happy Valley,Canada,53.3396,-60.4467
Borcea,Borcea,Romania,44.3294,27.7315
Oldeani,Oldeani,Tanzania,-3.35,35.55
Ban Banlang,Ban Banlang,Thailand,15.2255,101.9112
Ban Huai Mai,Ban Huai Mai,Thailand,18.4217,100.1403
Grabovo,Grabovo,Russia,53.3794,45.0619
Afumaţi,Afumati,Romania,44.5255,26.2496
Guazhoucun,Guazhoucun,China,40.4638,95.6712
Qusmuryn,Qusmuryn,Kazakhstan,52.458,64.6
Staraya Sunzha,Staraya Sunzha,Russia,43.3356,45.7439
Kontcha,Kontcha,Cameroon,7.967,12.2333
Matarka,Matarka,Morocco,33.2106,-2.5564
Baksanenok,Baksanenok,Russia,43.6897,43.6547
Ain Bida,Ain Bida,Morocco,33.9856,-4.8931
Lumina,Lumina,Romania,44.2833,28.5667
Ch’osan-ŭp,Ch'osan-up,"Korea, North",40.8255,125.8008
Ban Pao,Ban Pao,Thailand,16.377,101.9751
Benoy-Yurt,Benoy-Yurt,Russia,43.6931,45.0503
Iqaluit,Iqaluit,Canada,63.7598,-68.5107
Kalabo,Kalabo,Zambia,-14.9896,22.68
Velykyi Dalnyk,Velykyi Dalnyk,Ukraine,46.4658,30.5583
Bansang,Bansang,"Gambia, The",13.4336,-14.65
Baguéy,Baguey,Niger,14.8503,5.5636
Bayghanīn,Bayghanin,Kazakhstan,48.6917,55.874
Gucheng,Gucheng,China,35.8566,108.2241
Holmestrand,Holmestrand,Norway,59.4875,10.3175
Kabardinka,Kabardinka,Russia,44.6511,37.9386
Senillosa,Senillosa,Argentina,-39,-68.4167
Mórfou,Morfou,Cyprus,35.1978,32.9927
Ivanovskoye,Ivanovskoye,Russia,44.5772,41.8697
Birnin Kazoé,Birnin Kazoe,Niger,14.2171,9.9702
Tranqueras,Tranqueras,Uruguay,-31.1833,-55.7667
Sipoteni,Sipoteni,Moldova,47.2764,28.1983
Neiafu,Neiafu,Tonga,-18.6496,-173.9833
Laguna Larga,Laguna Larga,Argentina,-31.7767,-63.8025
Yaama,Yaama,Niger,14.3601,5.4975
Luân Châu,Luan Chau,Vietnam,21.74,103.343
Sierra Grande,Sierra Grande,Argentina,-41.6061,-65.3558
Mzizal,Mzizal,Morocco,32.2269,-4.6475
Kurush,Kurush,Russia,43.385,46.7592
Basing,Basing,United Kingdom,51.2704,-1.0473
Osakarovka,Osakarovka,Kazakhstan,50.5799,72.5699
Bossembele,Bossembele,Central African Republic,5.267,17.65
Dalakovo,Dalakovo,Russia,43.2375,44.5897
Peterculter,Peterculter,United Kingdom,57.097,-2.2657
Nkob,Nkob,Morocco,30.8722,-5.8639
Ban Bua Ngam,Ban Bua Ngam,Thailand,14.8108,105.2312
Hafendorf,Hafendorf,Austria,47.4556,15.3194
Bestöbe,Bestobe,Kazakhstan,52.4997,73.0997
Tobyl,Tobyl,Kazakhstan,52.698,62.5749
Dumbrăveni,Dumbraveni,Romania,47.661,26.4246
Okondja,Okondja,Gabon,-0.6829,13.7833
Santa Rosa,Santa Rosa,Argentina,-28.2631,-58.1189
Berdakel,Berdakel,Russia,43.2645,45.8226
Sichon,Sichon,Thailand,9.0072,99.9018
Brownsburg,Brownsburg,Canada,45.6703,-74.4467
Dafawa,Dafawa,Niger,14.1371,5.0637
Ban Karaket,Ban Karaket,Thailand,8.0887,100.1398
Datian,Datian,China,22.4814,112.1191
Taza,Taza,Niger,15.3608,5.2072
Zambezi,Zambezi,Zambia,-13.54,23.1099
Dosey,Dosey,Niger,13.8825,5.1928
Guanzhuang,Guanzhuang,China,36.9218,109.9341
Angoul Dénya,Angoul Denya,Niger,14.3433,5.7002
Melekeok,Melekeok,Palau,7.4874,134.6265
Río Primero,Rio Primero,Argentina,-31.3333,-63.6167
La Punta,La Punta,Chile,-34.0125,-70.6501
Quellón,Quellon,Chile,-43.1201,-73.6203
Staryy Cherek,Staryy Cherek,Russia,43.475,43.8611
Bghaghza,Bghaghza,Morocco,35.4542,-5.6125
Azitan,Azitan,China,34.7101,103.3152
Nicoadala,Nicoadala,Mozambique,-17.6077,36.8197
Sidi Bettach,Sidi Bettach,Morocco,33.5667,-6.8936
Yangjiagetai,Yangjiagetai,China,36.7124,110.1864
Ban Kamphuan,Ban Kamphuan,Thailand,9.3782,98.4209
Dovhe,Dovhe,Ukraine,48.3675,23.2869
Psygansu,Psygansu,Russia,43.4125,43.8056
Karibib,Karibib,Namibia,-21.939,15.853
Toubout,Toubout,Niger,14.3387,5.5951
Ban Wang Kalang,Ban Wang Kalang,Thailand,15.1436,98.4498
Zholymbet,Zholymbet,Kazakhstan,51.7502,71.7099
Tuzla,Tuzla,Romania,44,28.6333
Nova Maiachka,Nova Maiachka,Ukraine,46.6033,33.2283
Supsekh,Supsekh,Russia,44.8611,37.3667
Outerbat,Outerbat,Morocco,32.1433,-5.3503
Velyki Komiaty,Velyki Komiaty,Ukraine,48.2386,22.9789
Laba,Laba,Niger,14.6187,5.9375
Levokumka,Levokumka,Russia,44.2297,43.1481
Moussadèye,Moussadeye,Niger,13.3918,3.1952
Golfito,Golfito,Costa Rica,8.65,-83.15
Khandyga,Khandyga,Russia,62.666,135.6
Taouz,Taouz,Morocco,30.9069,-3.9958
Beni Khaled,Beni Khaled,Morocco,34.8614,-2.021
Rozsoshentsi,Rozsoshentsi,Ukraine,49.5406,34.5042
Saddina,Saddina,Morocco,35.6633,-5.4886
Sadova,Sadova,Romania,43.9,23.9667
Lozuvatka,Lozuvatka,Ukraine,48.061,33.2927
Kurumoch,Kurumoch,Russia,53.4889,50.0372
Bakin Birji I,Bakin Birji I,Niger,14.2565,8.7943
Dagou,Dagou,China,37.4833,102.5742
Domna,Domna,Russia,51.8971,113.1573
Voronovytsia,Voronovytsia,Ukraine,49.0989,28.6831
Saint-Lambert-de-Lauzon,Saint-Lambert-de-Lauzon,Canada,46.5865,-71.2271
Ban Phon Yai,Ban Phon Yai,Thailand,17.1821,104.3316
Tyourout,Tyourout,Niger,14.1542,5.4391
Sokolé,Sokole,Niger,14.8347,5.7036
Ban Tai,Ban Tai,Thailand,17.4333,103.4051
Diosig,Diosig,Romania,47.3,22
Kubei,Kubei,Ukraine,45.7925,28.7475
Muskoka Falls,Muskoka Falls,Canada,45.1264,-79.558
Qazaly,Qazaly,Kazakhstan,45.7628,62.1075
Bile,Bile,Ukraine,48.4936,39.0367
Shechengtan,Shechengtan,China,37.1995,112.9408
